x	y	p	dl.theta_l	Aldicarb	Oxime	Sulfoxide	Sulfoxide_ox	Sulfone	Sulfone_ox
0.3373015873015873	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.3571428571428572	-1.0882352941176472	-1096.037352941175	0.3327738778061127	0	0	0	0	0	0
0.376984126984127	-1.1411764705882352	-576.8617647058826	0.33672142858248255	0	0	0	0	0	0
0.3968253968253968	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.41666666666666674	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.41666666666666685	-1.2470588235294118	461.4894117647064	0.33899999999999997	0	0	0	0	0	0
0.11904761904761904	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.13888888888888887	-0.4529411764705883	-7326.144411764704	0.25865913355868536	0	0	0	0	0	0
0.15873015873015872	-0.5058823529411768	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.17857142857142855	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.19841269841269837	-0.6117647058823532	-5768.617647058821	0.27652273582017184	0	0	0	0	0	0
0.21825396825396826	-0.664705882352941	-5249.442058823532	0.2828611519584012	0	0	0	0	0	0
0.23809523809523808	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.257936507936508	-0.7705882352941174	-4211.090882352944	0.2959599642048039	0	0	0	0	0	0
0.27777777777777785	-0.8235294117647058	-3691.9152941176458	0.3026216746806147	0	0	0	0	0	0
0.29761904761904756	-0.876470588235294	-3172.7397058823544	0.30925868314836064	0	0	0	0	0	0
0.31746031746031744	-0.9294117647058822	-2653.5641176470604	0.31576231891440676	0	0	0	0	0	0
0.33730158730158727	-0.9823529411764707	-2134.388529411764	0.3219877122333996	0	0	0	0	0	0
0.3571428571428571	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.376984126984127	-1.0882352941176474	-1096.0373529411722	0.3327738778061127	0	0	0	0	0	0
0.39682539682539686	-1.1411764705882355	-576.8617647058802	0.33672142858248255	0	0	0	0	0	0
0.41666666666666674	-1.1941176470588242	-57.68617647058147	0.3389420682173255	0	0	0	0	0	0
0.4365079365079365	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.43650793650793657	-1.2470588235294118	461.4894117647064	0.33899999999999997	0	0	0	0	0	0
0.1388888888888889	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.15873015873015872	-0.45294117647058846	-7326.144411764703	0.2586591335586854	0	0	0	0	0	0
0.17857142857142855	-0.5058823529411767	-6806.968823529407	0.2644081841880771	0	0	0	0	0	0
0.19841269841269843	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.21825396825396828	-0.611764705882353	-5768.617647058824	0.2765227358201718	0	0	0	0	0	0
0.23809523809523808	-0.6647058823529411	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
